,id,title,label,word2vec_cosine_dist,tf_idf_1_1_cosine_dist,tf_idf_1_1_word_app,tf_idf_1_1_matching,tf_idf_1_2_cosine_dist,tf_idf_1_2_word_app,tf_idf_1_2_matching,tf_idf_1_1_harmonic_mean,tf_idf_1_2_harmonic_mean
15,141_Real,"The smug style in American liberalism
",1,0.9676185070484524,0.9172818272529479,0.516349528289731,0.4930351224338625,0.9019475798080142,0.516349528289731,0.4878154933914023,0.5934596954623994,0.5887732821839998
16,149_Real,"Who Will Be President
",1,0.9326622266729973,0.9784735150524883,0.312173966968643,0.30764315899093936,0.9660079047699869,0.312173966968643,0.30781795374776305,0.40129155149537005,0.40068363644484706
17,133_Real,"More Than 160 Republicans Don't Support Donald Trump
",1,0.8856826042019024,0.6001192587585898,0.3132048563429109,0.29697554971430423,0.5708542144868137,0.3132048563429109,0.29430058308468987,0.36467892329647184,0.3596067703027749
18,112_Real,"Donald Trump is a unique threat to American democracy
",1,0.853998132472577,0.6093518032598296,0.28084433456676416,0.27231603056031967,0.5915438521178684,0.28084433456676416,0.27057353973022574,0.3380668924029155,0.33530657462655467
19,113_Real,"Donald Trump Is Going To Be Elected
",1,0.849222857863935,0.7290453407223919,0.08047116414451737,0.07475940492749743,0.6877990902577152,0.08047116414451737,0.07210495608045608,0.11039675459061116,0.10811045811994986
20,136_Real,"The Governing Cancer of Our Time
",1,0.9117977522007373,0.8411428241878811,0.1231817155987772,0.11714534415219273,0.7799211576565862,0.1231817155987772,0.11595097136766107,0.16812985581068432,0.16643916607394568
21,130_Real,"Melania Trump's girl-on-girl photos from racy shoot revealed
",1,0.8713544532363732,0.9137371896875478,0.24546445349267176,0.22628444638192968,0.8758838844243629,0.24546445349267176,0.22162529735867467,0.31290635796845445,0.3083965982728558
22,108_Real,"Dems open convention without Wasserman Schultz
",1,0.9457223913223083,0.8501859610025067,0.343276611908339,0.3265531969548805,0.8099818901744577,0.343276611908339,0.32315365211321895,0.4194863090874481,0.41423869294817955
23,150_Real,"Why Do We Hear More About Hillary's Emails Than Donald Trump's Rape Allegations
",1,0.7975927693814748,0.7059283025347379,0.24891555812608446,0.21930422072175484,0.6763544434772198,0.24891555812608446,0.21177744650828578,0.3001838062498244,0.2936029922993059
24,143_Real,"This is how fascism comes to America
",1,0.9377438660130656,0.9133605381616463,0.4512602911546108,0.44388389157077346,0.8880972774631507,0.4512602911546108,0.44155545780393757,0.53920804325381,0.5350702993851847
25,121_Real,"He fought in World War II. He died in 2014. And he just registered to vote in Va.
",1,0.8848784264431039,0.9037468464943496,0.1229635938455052,0.10621692839020298,0.7923372378660543,0.1229635938455052,0.10112247483175713,0.1608261050097111,0.15557280668664944
26,142_Real,"These Celebrities Say They'd Leave the Country If Trump Wins
",1,0.8823685095192882,0.7211820388028868,0.040116371966009,0.03484076488868119,0.6582397129737522,0.040116371966009,0.03339680426627559,0.05452949081261485,0.053201236679524595
27,134_Real,"New Kasich ad If Trump becomes president you better hope there's someone left to help you
",1,0.9472939360156419,0.8871002762464424,0.1473931083163478,0.13671481158403653,0.8164415137465516,0.1473931083163478,0.13404061235991588,0.1970269626163603,0.19392584576959482
28,144_Real,"This may shock you Hillary Clinton is fundamentally honest
",1,0.8688251547756277,0.9687418413992233,0.29084536147194073,0.27521938757484316,0.9322381410400712,0.29084536147194073,0.2707573371433068,0.370188249995222,0.3656625975142036
29,110_Real,"Donald Trump 'If I lose I don't think you will ever see me again'
",1,0.9128342691612614,0.8506856991935229,0.4507589934853451,0.4227667691341687,0.8239198783742445,0.4507589934853451,0.4147509687532069,0.5208900251874051,0.513410623264381
30,118_Real,"FBI Completes Review of Newly Revealed Hillary Clinton Emails Finds No Evidence of Criminality
",1,0.9456044561544471,0.6255976689886832,0.2945875314055718,0.29327629602831073,0.5410806158583279,0.2945875314055718,0.2932788447084025,0.3570237578374125,0.34672242319635577
31,109_Real,"Donald and Billy on the Bus
",1,0.9086480044485703,0.8747813730572407,0.5071505304149322,0.4894400176948519,0.8353056710893423,0.5071505304149322,0.4841894646112177,0.5816100483435553,0.5731452870183446
32,120_Real,"Ford fact checks Trump We will be here forever
",1,0.8767501914716921,0.7913191455893128,0.1431887341521471,0.12902943360429647,0.6917757251081026,0.1431887341521471,0.12473490572704567,0.18752728601023738,0.18241132875178998
33,117_Real,"Dwayne Johnson says he might want to run for president. He could actually win.
",1,0.9197203766797731,0.9628466947284453,0.4064053835773025,0.40109784134388565,0.8975181151401307,0.4064053835773025,0.39891421154569134,0.5006390210312953,0.4932924060237741
34,123_Real,"History Tells Us What Will Happen Next With Brexit And Trump
",1,0.9013048450091493,0.9460131671653264,0.28539321887125396,0.26143796924861284,0.9030197903930522,0.28539321887125396,0.25512723932047715,0.35773890364583055,0.3516608923729283
35,126_Real,"John Oliver has the Donald Trump takedown America has been waiting for
",1,0.9111386107116027,0.6080917299707673,0.16580285986686646,0.144141774318389,0.5619940146669977,0.16580285986686646,0.13918697853461828,0.20529157019608313,0.2000637861477227
36,106_Real,"Barbara Bush I donâ€™t know how women can vote for Trump
",1,0.9060166110096998,0.9790075982184819,0.1972542884885101,0.19165121435726898,0.9380822179115381,0.1972542884885101,0.18771139054068195,0.26527889791320053,0.2617131889634785
37,119_Real,"Flight logs show Bill Clinton flew on sex offender's jet much more than previously known
",1,0.9410903850902219,0.9721335280222217,0.22413349119767786,0.21626455385205054,0.9280057307195543,0.22413349119767786,0.21335962495506644,0.29661097137310943,0.29336614749119316
38,148_Real,"Under Sanders income and jobs would soar economist says
",1,0.9090451848136829,0.7610294538836744,0.32017140741513517,0.30033111267060925,0.7000904715506661,0.32017140741513517,0.29453516213168224,0.3862497685972423,0.3775059705295948
39,127_Real,"Last Night Donald Trump Disqualified Himself
",1,0.9381167613713194,0.939287045948824,0.3145563899318593,0.30165064276770853,0.8557813225069514,0.3145563899318593,0.29817936993786437,0.39688783209525297,0.3895451728765261
40,137_Real,"The moment of truth We must stop Trump
",1,0.9209213938653766,0.6940082555913225,0.23894950274325769,0.22155966431691287,0.660490364734408,0.23894950274325769,0.21648738209119214,0.29587705342725507,0.29074787543029074
41,102_Real,"A Republican intellectual explains why the Republican Party is going to die
",1,0.9718321884860797,0.9692964169080827,0.49348370917558987,0.48479849581842177,0.967815381303098,0.49348370917558987,0.48109453343145897,0.5858461708894366,0.583855482420537
42,132_Real,"Mitt Romney says Donald Trump will change America with 'trickle-down racism
",1,0.9797245950309356,0.6169846243985296,0.516228870840211,0.5101864121892169,0.5540229434816936,0.516228870840211,0.5097511803569749,0.5436773036986791,0.5259608951476985
43,139_Real,"The rise of American authoritarianism
",1,0.9669874007026996,0.9155070926344099,0.6333904628921325,0.6259854303298084,0.8916684410557489,0.6333904628921325,0.6239714248720197,0.7028103193693882,0.6971984523644205
44,129_Real,"Max Lucado Trump doesn't pass the decency test
",1,0.9734373013652299,0.9367062105493024,0.6425984480623846,0.6460322372016398,0.9279015324572382,0.6425984480623846,0.6471660674738279,0.7191377117426438,0.7178612122666246
45,145_Real,"This simple calculator tells you how each presidential candidate's tax plan affects you
",1,0.9043134466938411,0.7519261381241095,0.4681406330604092,0.44977382465423404,0.7110575719792535,0.4681406330604092,0.44625002279178366,0.5272993601907359,0.5187293842685547
46,103_Real,"A Week of Whoppers From Donald Trump
",1,0.9030919978051412,0.9097406429834867,0.2222607211844296,0.20519096555768215,0.8969694165867846,0.2222607211844296,0.20115427810610856,0.28647976428524763,0.28340937447113035
47,116_Real,"Donald Trump's nomination is the first time American politics has left me truly afraid
",1,0.9237970085282162,0.8738248995123943,0.24539508051214787,0.23089059180002636,0.8502418295255877,0.24539508051214787,0.22693230931535033,0.3141193181403237,0.31062982510552045
48,153_Real,"Pantsuit Power flashmob video for Hillary Clinton Two women 170 dancers and no police
",1,0.8026388924444565,0.9014909026402241,0.49597691472115746,0.4520940375366254,0.8760274938311818,0.49597691472115746,0.4403050327579466,0.562068724498444,0.5525989120073465
49,146_Real,"Trump I Will Protect Our LGBTQ Citizens'
",1,0.816888884990813,0.6633337872867622,0.03694068144499179,0.0322301331560827,0.552657017415411,0.03694068144499179,0.03061528857698566,0.05033149294007653,0.048746178411801885
50,115_Real,"Donald Trump's campaign manager says rape would not exist if women were stronger
",1,0.9281958902344739,0.8689541137722646,0.3646702986033988,0.35702961978233483,0.8183423210461944,0.3646702986033988,0.3544852641217299,0.4481692386453398,0.44214025337158513
51,147_Real,"Trumps history of corruption is mind-boggling. So why is Clinton supposedly the corrupt one
",1,0.9288935339956046,0.8986459152772843,0.44336457102746557,0.43586629692214673,0.8601382808783266,0.44336457102746557,0.4336216693835538,0.5297969217891115,0.5240868804865408
52,27_Fake,"Mexico Says They Will Close Their Border if Trump is Elected
",0,0.8609949298546731,0.813606651429225,0.08618136528088945,0.07530851571018986,0.7741279296049641,0.08618136528088945,0.07203484608561848,0.11489303907897763,0.11203484694022973
53,13_Fake,"Donald Trump Picks Stacey Dash as His Vice President in Upcoming Election
",0,0.7952609031545755,0.7526457779723423,0.04065236691964803,0.03625914400894167,0.732876083697064,0.04065236691964803,0.0342841569410278,0.05606773428097508,0.05441555729363129
54,9_Fake,"Donald Trump Bombshell Ted Cruz's Wife Former Call Girl
",0,0.8530940730293901,0.8294367051342025,0.1563885245350284,0.13692856617334512,0.8108126092237798,0.1563885245350284,0.1299893414424433,0.20130112225612845,0.19581478421568715
55,6_Fake,"""CANADA READY TO RECEIVE 250
",0,0.8728311107995864,0.6566178135603228,0.07541029385075812,0.07325086641410973,0.6173707144667807,0.07541029385075812,0.07294666162223525,0.10550207135976075,0.10493470150340216
56,33_Fake,"Putin Hacked Emails Reveal That Clinton Threatened Sanders Wife
",0,0.9255164344855787,0.918029918900118,0.20730090842418492,0.2005839110229034,0.851133660084554,0.20730090842418492,0.19860621303685852,0.2752637184431453,0.2718893999609344
57,38_Fake,"Sarah Palin Changes Endorsement To Ted Cruz
",0,0.8971000472260635,0.8807624992192844,0.09249383395273873,0.0825514944563667,0.8667511711842896,0.09249383395273873,0.08049676815830026,0.12468536456634102,0.12301069080934733
58,46_Fake,"Trump University Offers Sarah Palin Honorary Degree in Climate Science
",0,0.8940320769714308,0.925833750758548,0.18483791505215086,0.16974403172374286,0.8992577916290442,0.18483791505215086,0.1658399233447293,0.24229743956388658,0.2390041228035331
59,5_Fake,"BREAKING Official Set to Testify Against Hillary Found Dead
",0,0.8616670488427163,0.6378186696438294,0.1514126377772388,0.13069487691635653,0.5013236083080118,0.1514126377772388,0.125353007319584,0.18958877568802493,0.18097735858198635
60,18_Fake,"Graham Says Christians Must Support Trump or Face Death Camps
",0,0.900319608713304,0.9029951391828156,0.07723837362869569,0.06851415638182456,0.860898996333956,0.07723837362869569,0.06687788399298362,0.10471247372745468,0.10323065490015805
61,35_Fake,"Robertson Said He Had Vision of Trump Seated At the Right Hand of the Lord
",0,0.9386643232892914,0.950908653998547,0.05728629095375537,0.053472046097616986,0.9486865582676054,0.05728629095375537,0.052734741883510516,0.08062528802287446,0.08005742071561216
62,32_Fake,"President Obama Confirms He Will Refuse To Leave Office If Trump Is Elected
",0,0.8306458567540904,0.7634335721866554,0.11962798626703257,0.10337725870226981,0.6783071339691865,0.11962798626703257,0.10075384657222042,0.15509946086931953,0.15183196079613887
63,43_Fake,"TED CRUZ WILL SPEAK AT DEMOCRATIC NATIONAL CONVENTION
",0,0.8844618196043307,0.8157226595165255,0.11010609344824046,0.10524403410978739,0.7943822293431798,0.11010609344824046,0.10433777783550362,0.15144032946836292,0.1505627615643292
64,8_Fake,"""Clinton's HIV Secret REVEALED """"This Could END Hillary's Campaign!""""""
",0,0.8420727501347193,0.8839072011292294,0.10646647153739353,0.09151441158102154,0.7877526991057969,0.10646647153739353,0.08909673786332467,0.13985225393826103,0.1370750698941523
65,28_Fake,"Monica Lewinsky Says She Is Voting For Hillary Clinton
",0,0.7978292483064138,0.7944543364250621,0.06926986453968044,0.0650493636125321,0.7397014829392887,0.06926986453968044,0.06301673878446822,0.09656250900703794,0.09476580518920412
66,17_Fake,"FBI director received millions from Clinton Foundationmhis brother's law firm does Clinton's taxes
",0,0.8818334043627161,0.6593875938764618,0.25471349030114204,0.24276144397108393,0.5456560155715735,0.25471349030114204,0.23913150387986662,0.3137481713727364,0.30179763842885426
67,42_Fake,"""Ted Cruz Seen Buying Bleach
",0,0.8709558641367501,0.7558572872745164,0.12879904937029457,0.12152124434860323,0.7227595185982354,0.12879904937029457,0.11880511990949506,0.1732496994441342,0.1707964859276882
68,45_Fake,"Trump Suing Chicago After He's Forced To Cancel Rally
",0,0.9007363506171747,0.7842859835212911,0.14977111852111852,0.1399835503187656,0.7399417621986957,0.14977111852111852,0.13638188428471149,0.1987334540350698,0.1953040499813801
69,1_Fake,"5 Million Uncounted Sanders Ballots Found On Clinton's Email Server
",0,0.8389131519403512,0.7255555409617086,0.25067532467532466,0.2429780761314523,0.6743630586564932,0.25067532467532466,0.24113520042289682,0.3163530547443584,0.3118776813888182
70,22_Fake,"IRELAND IS NOW OFFICIALLY ACCEPTING TRUMP REFUGEES FROM AMERICA
",0,0.9111885326830124,0.7849756541826438,0.306633553481433,0.29762729819449785,0.745615075671939,0.306633553481433,0.29365668558725955,0.3799847626077857,0.3746378477651042
71,31_Fake,"Pope Francis Endorses Bernie Sanders for President!!
",0,0.9158147833118037,0.8632694635198522,0.1289937699763762,0.11932979179054208,0.8354667093801016,0.1289937699763762,0.11729799545447911,0.17350230861185686,0.17167830899145142
72,36_Fake,"RUPAUL CLAIMS TRUMP TOUCHED HIM INAPPROPRIATELY IN THE 1990S
",0,0.9035488847801755,0.9190037920626327,0.33178830581554314,0.32953686361995277,0.9188203067786506,0.33178830581554314,0.329472613037688,0.42036431623379367,0.4203166658757623
73,7_Fake,"""Clinton Cash Khizr Khan's Deep Legal Financial Connections to Saudi Arabia Hillary's Clinton Foundation Tie Terror
",0,0.8738141904829582,0.8570634140859937,0.4333930704898447,0.42497210134597757,0.8257390142127464,0.4333930704898447,0.41993278869765743,0.5148230711612896,0.5084966330200222
74,12_Fake,"Donald Trump Meets With WWE Owner Vince McMahon About Serving As Running Mate
",0,0.9413497612044304,0.6682130383267593,0.10300074632627326,0.09833541692442938,0.6497240184255758,0.10300074632627326,0.0959032332158763,0.14035434235429461,0.13840856201751667
75,41_Fake,"Stanford University Confirms Democratic Election Fraud
",0,0.7741266741608798,0.7165827654753265,0.09376825153305475,0.08967563100461429,0.6950124363190504,0.09376825153305475,0.08813120355879488,0.12924681233052193,0.12793104629936408
76,25_Fake,"""KID ROCK Sneaks Into Hillary Clinton Event To Shout""""Vote Donald Trump"""" During Rally""
",0,0.727875556717783,0.4509530724469532,0.09270687365868928,0.07512780497923956,0.378255514753421,0.09270687365868928,0.07130447466920249,0.11400401177508282,0.10927063914430125
77,3_Fake,"BREAKING Another Clinton Associate Set To Testify Against Hillary Found Dead
",0,0.7759058958133016,0.9588572361647033,0.2744597839135654,0.2498965611061561,0.9168641935391785,0.2744597839135654,0.24673337414165628,0.3453004938992346,0.34140750289684657
78,11_Fake,"Donald Trump Hires Clueless Stacey Dash for Negro Outreach Program
",0,0.9270804155333039,0.8023877351113687,0.32911316589065953,0.31840402422102415,0.7899128099041418,0.32911316589065953,0.31719294008627213,0.4040179516794484,0.40230190002638455
79,48_Fake,"WikiLeaks CONFIRMS Hillary Sold Weapons to ISIS Then Drops Another BOMBSHELL!
",0,0.9184928073931838,0.8192746572325946,0.2630645818150937,0.25742305600881565,0.790533303621463,0.2630645818150937,0.25608233421621307,0.336829029973947,0.33439929257020223
80,15_Fake,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines
",0,0.9107853791514696,0.7879441126346182,0.17247769299771645,0.16076856467329323,0.7543733880957421,0.17247769299771645,0.15620952201658164,0.22578293259524132,0.2218096053066104
81,24_Fake,"IT'S OVER Hillary's ISIS Email Just Leaked & It's Worse Than Anyone Could Have Imagined
",0,0.8573199195429592,0.8155908804045019,0.06152724976202146,0.054351456220683735,0.7565757437065853,0.06152724976202146,0.05299120154165682,0.08361708059365659,0.0823140946876356
82,19_Fake,"Hey Hillary thanks for telling the world America's response time for a nuclear launch
",0,0.8576405442841036,0.47253761068328326,0.13733803546470807,0.12795391659045555,0.4144176266600288,0.13733803546470807,0.124582162038969,0.17428838000601066,0.16928914180740595
83,47_Fake,"Trump Using Brown Paper Bag Test at Rally's No Dark Skin Blacks Allowed
",0,0.8317534828059762,0.7932194625746835,0.05717808897626255,0.045874066759907725,0.7598786138804675,0.05717808897626255,0.043947228842090735,0.07398508986612,0.07218517544630101
84,29_Fake,"""Nancy Reagan's Last Words """"Do Not Vote For Donald Trump""""""
",0,0.9260698600379714,0.6396950278060874,0.08388440411796544,0.07778104468237983,0.550161039080226,0.08388440411796544,0.07636455056844522,0.11389082821636828,0.11179888936988697
85,44_Fake,"Trump Claims America Should Never Have Given Canada Its Independence
",0,0.862104982389326,0.8238444591536677,0.1382173981437785,0.12877051699634084,0.7892567100269091,0.1382173981437785,0.12522611043760226,0.1850189727013736,0.18195548496500738
86,39_Fake,"Sarah Palin To Become The Vice President Running Mate For The 2nd Time
",0,0.9141235225663188,0.9464084303958327,0.21227465869525383,0.20286239985919186,0.9312552417882393,0.21227465869525383,0.2004441465960577,0.28045367231058477,0.2784579808698751
87,37_Fake,"Sanders Campaign Prepares For Independent Run In The General Election
",0,0.9147475249274759,0.869736468937789,0.14403266114252886,0.13869550870296554,0.8482164929705142,0.14403266114252886,0.1383930501022818,0.1960440649939797,0.19547016927699487
88,20_Fake,"""Hillary Clinton In 2013 """"I Would Like To See People Like Donald Trump Run For Office; They're Honest And Can't Be Bought""""""
",0,0.9339215596371083,0.8858177546397797,0.20431809441585191,0.2005724385103396,0.8650015870855817,0.20431809441585191,0.1997403574305279,0.27250531999363564,0.2713238901425164
89,30_Fake,"PENTAGON OFFICIALS FURIOUS AFTER CLINTON ANNOUNCES US RESPONSE TIME FOR NUCLEAR LAUNCH DURING DEBATE
",0,0.8793772538921353,0.8412156845407835,0.09952645069395094,0.09312245924046003,0.7388255569730937,0.09952645069395094,0.09107599509606162,0.13651949176392325,0.13404273922042514
90,21_Fake,"Hillary Clinton Lands in Texas Goes DIRECTLY to Muslim Fund-Raiser Collects $500000
",0,0.8818001404216882,0.8550686158286079,0.09739003592627678,0.08442666430845601,0.7526255911900795,0.09739003592627678,0.0822509176006379,0.12885442867256933,0.12629137218375258
91,4_Fake,BREAKING Fraudulent Clinton Votes Discovered By The Tens Of Thousands,0,0.8887691239012345,0.7586792933915939,0.23393506634236116,0.2293692594252311,0.7529220747098325,0.23393506634236116,0.22933938798346884,0.3014302077072727,0.3011081028517516
92,23_Fake,"ISIS LEADER CALLS FOR AMERICAN MUSLIM VOTERS TO SUPPORT HILLARY CLINTON
",0,0.9435927187200932,0.9010643303772249,0.7912087912087912,0.8015003588437738,0.8821681369652259,0.7912087912087912,0.8053382646663286,0.8284208799744229,0.8243629152526126
93,40_Fake,"Sauron Endorses Donald Trump for President
",0,0.9194470685776411,0.964172687915025,0.09009883446773304,0.0801721741590052,0.9494159680914435,0.09009883446773304,0.07778627889295088,0.12190544611604878,0.11996190231706381
94,14_Fake,"""Donald Trump Protester Speaks Out """"I Was Paid $3500 To Protest Trumps Rally""""",0,0.9045764898722354,0.7292534632723363,0.45880151791295765,0.44406936765464144,0.6956820494199953,0.45880151791295765,0.44088937335423184,0.516995582211797,0.5097556458261792
95,26_Fake,"Longtime mistress says Bill Clinton had 2000 sex partners Hillary is a lesbian It was a marriage of convenience
",0,0.9540461019865939,0.5275270883815745,0.3642336346659731,0.35393855785891876,0.4982540347110825,0.3642336346659731,0.35026725639183437,0.40179592405838677,0.39434966776869806
96,16_Fake,"""Donald Trump """"I'll overturn the shocking gay marriage decision """"trust me""""""""""
",0,0.8803204156310809,0.8389158243241578,0.1093358677638571,0.09696233470851594,0.8208564593752025,0.1093358677638571,0.09442472945711351,0.14526841049290443,0.14316518487186614
